movieId,title,genre,year,clean_title
130048,Dracula in Pakistan (1967),Drama,1967,Dracula in Pakistan
130048,Dracula in Pakistan (1967),Horror,1967,Dracula in Pakistan
199097,Amphetamine (2010),Drama,2010,Amphetamine
114400,Chain Lightning (1950),Action,1950,Chain Lightning
114400,Chain Lightning (1950),Drama,1950,Chain Lightning
189643,The Cakemaker (2017),Drama,2017,The Cakemaker
136760,Sherman's Way (2008),Comedy,2008,Sherman's Way
136760,Sherman's Way (2008),Documentary,2008,Sherman's Way
269496,What Makes Women Laugh? (1997),Comedy,1997,What Makes Women Laugh?
269496,What Makes Women Laugh? (1997),Romance,1997,What Makes Women Laugh?
215159,Dark Light (2019),Horror,2019,Dark Light
215159,Dark Light (2019),Sci-Fi,2019,Dark Light
215159,Dark Light (2019),Thriller,2019,Dark Light
288917,Dr Jason Leong: Ride with Caution (2023),Comedy,2023,Dr Jason Leong: Ride with Caution
119303,The Walking Stick (1970),Crime,1970,The Walking Stick
119303,The Walking Stick (1970),Drama,1970,The Walking Stick
119303,The Walking Stick (1970),Romance,1970,The Walking Stick
174835,Grimm (2003),Adventure,2003,Grimm
174835,Grimm (2003),Comedy,2003,Grimm
174835,Grimm (2003),Drama,2003,Grimm
142723,Rock Rock Rock! (1956),NA,1956,Rock Rock Rock!
262999,Spaceship To The Unknown (1966),Sci-Fi,1966,Spaceship To The Unknown
34416,Let's Get Lost (1988),Documentary,1988,Let's Get Lost
34416,Let's Get Lost (1988),Musical,1988,Let's Get Lost
138316,The Father and the Foreigner (2010),NA,2010,The Father and the Foreigner
3028,"Taming of the Shrew, The (1967)",Comedy,1967,"Taming of the Shrew, The"
102245,Small Apartments (2012),Comedy,2012,Small Apartments
102245,Small Apartments (2012),Crime,2012,Small Apartments
102245,Small Apartments (2012),Drama,2012,Small Apartments
80354,Men in the City (Männerherzen) (2009),Comedy,2009,Men in the City (Männerherzen)
289171,Reinventing Elvis: The 68' Comeback (2023),Documentary,2023,Reinventing Elvis: The 68' Comeback
199840,Genesis (1968),Animation,1968,Genesis
199840,Genesis (1968),Comedy,1968,Genesis
267652,Cross Country Christmas (2020),Romance,2020,Cross Country Christmas
2756,Wanted: Dead or Alive (1987),Action,1987,Wanted: Dead or Alive
7644,Divorce Iranian Style (1998),Documentary,1998,Divorce Iranian Style
7407,Africa Screams (1949),Adventure,1949,Africa Screams
7407,Africa Screams (1949),Comedy,1949,Africa Screams
179517,The Horse Dancer (2017),Romance,2017,The Horse Dancer
148087,The Life and Times of Grizzly Adams (1974),Adventure,1974,The Life and Times of Grizzly Adams
148087,The Life and Times of Grizzly Adams (1974),Children,1974,The Life and Times of Grizzly Adams
148087,The Life and Times of Grizzly Adams (1974),Western,1974,The Life and Times of Grizzly Adams
156204,Side Show (1931),Comedy,1931,Side Show
112697,After Tonight (1933),Drama,1933,After Tonight
112697,After Tonight (1933),Romance,1933,After Tonight
112697,After Tonight (1933),War,1933,After Tonight
60684,Watchmen (2009),Action,2009,Watchmen
60684,Watchmen (2009),Drama,2009,Watchmen
60684,Watchmen (2009),Mystery,2009,Watchmen
60684,Watchmen (2009),Sci-Fi,2009,Watchmen
60684,Watchmen (2009),Thriller,2009,Watchmen
60684,Watchmen (2009),IMAX,2009,Watchmen
170957,Cars 3 (2017),Adventure,2017,Cars 3
170957,Cars 3 (2017),Animation,2017,Cars 3
170957,Cars 3 (2017),Comedy,2017,Cars 3
252882,Middle Class Melodies (2020),Comedy,2020,Middle Class Melodies
252882,Middle Class Melodies (2020),Drama,2020,Middle Class Melodies
252882,Middle Class Melodies (2020),Romance,2020,Middle Class Melodies
183375,Three Heroes and the Princess of Egypt (2017),NA,2017,Three Heroes and the Princess of Egypt
84252,Back Street (1961),Drama,1961,Back Street
103661,United (2011),Drama,2011,United
114535,Rovaniemen markkinoilla (1951),Comedy,1951,Rovaniemen markkinoilla
114535,Rovaniemen markkinoilla (1951),Musical,1951,Rovaniemen markkinoilla
262,"Little Princess, A (1995)",Children,1995,"Little Princess, A"
262,"Little Princess, A (1995)",Drama,1995,"Little Princess, A"
255863,Standoff (2020),Crime,2020,Standoff
91191,À l'aventure (2008),Drama,2008,À l'aventure
243414,My Dad's a Soccer Mom (2014),Children,2014,My Dad's a Soccer Mom
243414,My Dad's a Soccer Mom (2014),Comedy,2014,My Dad's a Soccer Mom
243414,My Dad's a Soccer Mom (2014),Drama,2014,My Dad's a Soccer Mom
123359,My Way (2012),Drama,2012,My Way
169010,The Swimmers (2014),Horror,2014,The Swimmers
1307,When Harry Met Sally... (1989),Comedy,1989,When Harry Met Sally...
1307,When Harry Met Sally... (1989),Romance,1989,When Harry Met Sally...
216953,The Devil's Business (2012),Horror,2012,The Devil's Business
211570,Chiara e Francesco (2007),Documentary,2007,Chiara e Francesco
146680,Deadbeat at Dawn (1988),Action,1988,Deadbeat at Dawn
146680,Deadbeat at Dawn (1988),Crime,1988,Deadbeat at Dawn
146680,Deadbeat at Dawn (1988),Thriller,1988,Deadbeat at Dawn
7311,"Goodbye, Mr. Chips (1939)",Drama,1939,"Goodbye, Mr. Chips"
7311,"Goodbye, Mr. Chips (1939)",Romance,1939,"Goodbye, Mr. Chips"
152039,The Image Revolution (2013),Documentary,2013,The Image Revolution
194833,Effedia - Sulla mia cattiva strada (2008),Documentary,2008,Effedia - Sulla mia cattiva strada
5,Father of the Bride Part II (1995),Comedy,1995,Father of the Bride Part II
217661,Backstabbed (2016),Thriller,2016,Backstabbed
177947,Tattoo (1966),Drama,1966,Tattoo
177947,Tattoo (1966),Thriller,1966,Tattoo
223832,Saving Flora (2018),Adventure,2018,Saving Flora
223832,Saving Flora (2018),Children,2018,Saving Flora
223832,Saving Flora (2018),Drama,2018,Saving Flora
128193,Greetings from Tim Buckley (2013),NA,2013,Greetings from Tim Buckley
153080,Dopo quella notte (2010),Drama,2010,Dopo quella notte
94041,Appropriate Adult (2011),Drama,2011,Appropriate Adult
211568,Nuts for love (2000),Drama,2000,Nuts for love
211568,Nuts for love (2000),Romance,2000,Nuts for love
5176,Luminarias (2000),Comedy,2000,Luminarias
5176,Luminarias (2000),Romance,2000,Luminarias
113659,Assassination (1967),Drama,1967,Assassination
113659,Assassination (1967),Thriller,1967,Assassination
86856,To the Shores of Tripoli (1942),Drama,1942,To the Shores of Tripoli
86856,To the Shores of Tripoli (1942),Romance,1942,To the Shores of Tripoli
86856,To the Shores of Tripoli (1942),War,1942,To the Shores of Tripoli
51088,Reno 911!: Miami (2007),Comedy,2007,Reno 911!: Miami
169036,Peter and the Farm (2016),Documentary,2016,Peter and the Farm
732,Original Gangstas (1996),Crime,1996,Original Gangstas
47477,Good News (1947),Comedy,1947,Good News
47477,Good News (1947),Musical,1947,Good News
47477,Good News (1947),Romance,1947,Good News
3101,Fatal Attraction (1987),Drama,1987,Fatal Attraction
3101,Fatal Attraction (1987),Thriller,1987,Fatal Attraction
184599,The Houses October Built 2 (2017),Horror,2017,The Houses October Built 2
168782,Onus (2016),Drama,2016,Onus
168782,Onus (2016),Mystery,2016,Onus
168782,Onus (2016),Thriller,2016,Onus
208223,Escher: Journey into Infinity (2018),Documentary,2018,Escher: Journey into Infinity
143785,Sesso E Volentieri (1982),Comedy,1982,Sesso E Volentieri
243734,Before Your Time (2017),Children,2017,Before Your Time
128727,Bizarre (2015),NA,2015,Bizarre
280566,Frank and Penelope (2022),Crime,2022,Frank and Penelope
280566,Frank and Penelope (2022),Horror,2022,Frank and Penelope
280566,Frank and Penelope (2022),Thriller,2022,Frank and Penelope
287591,You Hurt My Feelings (2023),Comedy,2023,You Hurt My Feelings
287591,You Hurt My Feelings (2023),Drama,2023,You Hurt My Feelings
246648,Notes on an American Film Director at Work (2008),Documentary,2008,Notes on an American Film Director at Work
167334,Barry (2016),Drama,2016,Barry
129824,Buffalo Rider (1978),Adventure,1978,Buffalo Rider
129824,Buffalo Rider (1978),Western,1978,Buffalo Rider
27530,My Wife Is a Gangster (Jopog manura) (2001),Action,2001,My Wife Is a Gangster (Jopog manura)
27530,My Wife Is a Gangster (Jopog manura) (2001),Comedy,2001,My Wife Is a Gangster (Jopog manura)
27530,My Wife Is a Gangster (Jopog manura) (2001),Romance,2001,My Wife Is a Gangster (Jopog manura)
548,Terminal Velocity (1994),Action,1994,Terminal Velocity
548,Terminal Velocity (1994),Mystery,1994,Terminal Velocity
548,Terminal Velocity (1994),Thriller,1994,Terminal Velocity
276927,News from the Good Lord (1996),NA,1996,News from the Good Lord
204736,The Bloody Brood (1959),Crime,1959,The Bloody Brood
204736,The Bloody Brood (1959),Drama,1959,The Bloody Brood
204736,The Bloody Brood (1959),Thriller,1959,The Bloody Brood
174889,"Accidental Courtesy: Daryl Davis, Race & America (2016)",Documentary,2016,"Accidental Courtesy: Daryl Davis, Race & America"
127068,The Castle of Fu Manchu (1969),Action,1969,The Castle of Fu Manchu
127068,The Castle of Fu Manchu (1969),Crime,1969,The Castle of Fu Manchu
127068,The Castle of Fu Manchu (1969),Horror,1969,The Castle of Fu Manchu
179367,The Attacks Of 26-11 (2013),Crime,2013,The Attacks Of 26-11
179367,The Attacks Of 26-11 (2013),Drama,2013,The Attacks Of 26-11
179367,The Attacks Of 26-11 (2013),War,2013,The Attacks Of 26-11
140890,Holiday (2014),Drama,2014,Holiday
166189,The Standoff (2016),Comedy,2016,The Standoff
131828,Doug Benson: Doug Dynasty (2014),Comedy,2014,Doug Benson: Doug Dynasty
201240,The Brink (2019),Documentary,2019,The Brink
180725,Laughing Gravy (1931),Comedy,1931,Laughing Gravy
166954,Under the Sea 3D (2009),Documentary,2009,Under the Sea 3D
140451,Black Scorpion (1995),Action,1995,Black Scorpion
140451,Black Scorpion (1995),Sci-Fi,1995,Black Scorpion
4650,Relentless (1989),Thriller,1989,Relentless
260187,Wedding Every Weekend (2020),Comedy,2020,Wedding Every Weekend
260187,Wedding Every Weekend (2020),Romance,2020,Wedding Every Weekend
189563,Birth of Civilization (2007),Documentary,2007,Birth of Civilization
285911,Nezouh (2023),Drama,2023,Nezouh
249860,"Magdalena, Possessed by the Devil (1974)",Horror,1974,"Magdalena, Possessed by the Devil"
153234,Toy Reanimator (2002),Fantasy,2002,Toy Reanimator
153234,Toy Reanimator (2002),Sci-Fi,2002,Toy Reanimator
68028,What Doesn't Kill You (2008),Crime,2008,What Doesn't Kill You
68028,What Doesn't Kill You (2008),Drama,2008,What Doesn't Kill You
91309,Applause (Applaus) (2009),Drama,2009,Applause (Applaus)
279852,I Love My Mum (2019),Comedy,2019,I Love My Mum
135627,Debug (2014),Horror,2014,Debug
135627,Debug (2014),Sci-Fi,2014,Debug
159395,Atlantic Rhapsody (1990),Comedy,1990,Atlantic Rhapsody
159395,Atlantic Rhapsody (1990),Drama,1990,Atlantic Rhapsody
25994,Salt of the Earth (1954),Drama,1954,Salt of the Earth
158599,Ivko's Feast (2005),Comedy,2005,Ivko's Feast
2511,"Long Goodbye, The (1973)",Crime,1973,"Long Goodbye, The"
2511,"Long Goodbye, The (1973)",Film-Noir,1973,"Long Goodbye, The"
196921,Alien Boy: The Life and Death of James Chasse (2013),Documentary,2013,Alien Boy: The Life and Death of James Chasse
169574,Lisa Lampanelli: Back to the Drawing Board (2015),Comedy,2015,Lisa Lampanelli: Back to the Drawing Board
284999,Freibad (2022),Comedy,2022,Freibad
3270,"Cutting Edge, The (1992)",Comedy,1992,"Cutting Edge, The"
3270,"Cutting Edge, The (1992)",Drama,1992,"Cutting Edge, The"
3270,"Cutting Edge, The (1992)",Romance,1992,"Cutting Edge, The"
154376,Der Kronzeuge (2007),NA,2007,Der Kronzeuge
239494,King Dick (1973),Animation,1973,King Dick
116513,'Master Harold' ... And the Boys (2010),Drama,2010,'Master Harold' ... And the Boys
185635,My Enemy's Enemy (2007),Documentary,2007,My Enemy's Enemy
155822,The Taiwan Oyster (2012),Drama,2012,The Taiwan Oyster
117662,Easy Living (1949),Drama,1949,Easy Living
196223,Hellboy (2019),Action,2019,Hellboy
196223,Hellboy (2019),Adventure,2019,Hellboy
196223,Hellboy (2019),Fantasy,2019,Hellboy
188179,My Perfect Romance (2018),Romance,2018,My Perfect Romance
111852,Generation Iron (2013),Documentary,2013,Generation Iron
219408,The Devil and the Statue (1901),Drama,1901,The Devil and the Statue
219408,The Devil and the Statue (1901),Fantasy,1901,The Devil and the Statue
219408,The Devil and the Statue (1901),Horror,1901,The Devil and the Statue
219408,The Devil and the Statue (1901),Romance,1901,The Devil and the Statue
202489,Wings of Life (2011),Documentary,2011,Wings of Life
212989,#Iamhere (2020),Comedy,2020,#Iamhere
212989,#Iamhere (2020),Romance,2020,#Iamhere
283537,Beck 35 - Flesh & Blood (2018),Crime,2018,Beck 35 - Flesh & Blood
283537,Beck 35 - Flesh & Blood (2018),Drama,2018,Beck 35 - Flesh & Blood
283537,Beck 35 - Flesh & Blood (2018),Mystery,2018,Beck 35 - Flesh & Blood
283537,Beck 35 - Flesh & Blood (2018),Thriller,2018,Beck 35 - Flesh & Blood
187951,Father of Lights (2012),Documentary,2012,Father of Lights
57970,U2 3D (2007),Documentary,2007,U2 3D
57970,U2 3D (2007),IMAX,2007,U2 3D
170735,X: The Unheard Music (1986),Documentary,1986,X: The Unheard Music
78629,"Man There Was, A (Terje Vigen) (1917)",Drama,1917,"Man There Was, A (Terje Vigen)"
247164,Pungo a Witch's Tale (2019),NA,2019,Pungo a Witch's Tale
215033,"Come Here, Mukhtar! (1964)",Drama,1964,"Come Here, Mukhtar!"
215033,"Come Here, Mukhtar! (1964)",Mystery,1964,"Come Here, Mukhtar!"
204692,In the Tall Grass,Drama,NA,In the Tall Grass
204692,In the Tall Grass,Horror,NA,In the Tall Grass
204692,In the Tall Grass,Thriller,NA,In the Tall Grass
8502,Show Boat (1951),Drama,1951,Show Boat
8502,Show Boat (1951),Musical,1951,Show Boat
8502,Show Boat (1951),Romance,1951,Show Boat
99899,Marked for Murder (1993),Action,1993,Marked for Murder
99899,Marked for Murder (1993),Drama,1993,Marked for Murder
70964,Witch Hunt (2008),Documentary,2008,Witch Hunt
258037,Oh My Ghost 3 (2012),Comedy,2012,Oh My Ghost 3
174139,"Annual Baby Parade, 1904, Asbury Park, N.J. (1904)",NA,1904,"Annual Baby Parade, 1904, Asbury Park, N.J."
244676,The Party Is Over (2018),Drama,2018,The Party Is Over
253488,Game of Four (2007),Comedy,2007,Game of Four
175679,My Sister's Quinceanera (2013),Drama,2013,My Sister's Quinceanera
2050,Herbie Goes Bananas (1980),Adventure,1980,Herbie Goes Bananas
2050,Herbie Goes Bananas (1980),Children,1980,Herbie Goes Bananas
2050,Herbie Goes Bananas (1980),Comedy,1980,Herbie Goes Bananas
171507,Unspeakable Horrors: The Plan 9 Conspiracy,Comedy,NA,Unspeakable Horrors: The Plan 9 Conspiracy
171507,Unspeakable Horrors: The Plan 9 Conspiracy,Documentary,NA,Unspeakable Horrors: The Plan 9 Conspiracy
4059,"Amati Girls, The (2000)",Drama,2000,"Amati Girls, The"
157561,Thani Oruvan (2015),Action,2015,Thani Oruvan
157561,Thani Oruvan (2015),Thriller,2015,Thani Oruvan
221232,The Grizzlies (2020),Drama,2020,The Grizzlies
148095,Premam (2015),Comedy,2015,Premam
148095,Premam (2015),Romance,2015,Premam
189109,Pandas (2018),Documentary,2018,Pandas
3481,High Fidelity (2000),Comedy,2000,High Fidelity
3481,High Fidelity (2000),Drama,2000,High Fidelity
3481,High Fidelity (2000),Romance,2000,High Fidelity
187527,All the President's Men Revisited (2013),Documentary,2013,All the President's Men Revisited
141882,A Bunny's Tale (1985),NA,1985,A Bunny's Tale
159592,The Labyrinth of Love (1993),Drama,1993,The Labyrinth of Love
268556,Time for Them to Come Home for Christmas (2021),Comedy,2021,Time for Them to Come Home for Christmas
268556,Time for Them to Come Home for Christmas (2021),Romance,2021,Time for Them to Come Home for Christmas
125373,Love on the Side (2004),Comedy,2004,Love on the Side
125373,Love on the Side (2004),Romance,2004,Love on the Side
85894,Johnny in the Clouds (1945),Drama,1945,Johnny in the Clouds
85894,Johnny in the Clouds (1945),Romance,1945,Johnny in the Clouds
85894,Johnny in the Clouds (1945),War,1945,Johnny in the Clouds
127080,The Diary of Preston Plummer (2012),Drama,2012,The Diary of Preston Plummer
127080,The Diary of Preston Plummer (2012),Romance,2012,The Diary of Preston Plummer
280934,By Candlelight (1933),Comedy,1933,By Candlelight
280934,By Candlelight (1933),Romance,1933,By Candlelight
203278,Plus One (2019),Comedy,2019,Plus One
203278,Plus One (2019),Romance,2019,Plus One
131904,Surf II (1984),Comedy,1984,Surf II
218817,A Soldier's Love Story (2010),Romance,2010,A Soldier's Love Story
108536,Medora (2013),Documentary,2013,Medora
185205,Free to Be… You and Me (1974),Animation,1974,Free to Be… You and Me
185205,Free to Be… You and Me (1974),Children,1974,Free to Be… You and Me
230119,Cranston Academy: Monster Zone (2020),Animation,2020,Cranston Academy: Monster Zone
255281,Pororoca (2018),Drama,2018,Pororoca
2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,1983,"Ballad of Narayama, The (Narayama bushiko)"
186889,The Nouba of the Women of Mount Chenoa (1978),Drama,1978,The Nouba of the Women of Mount Chenoa
201436,What We Left Behind: Looking Back at Star Trek: Deep Space Nine (2018),Documentary,2018,What We Left Behind: Looking Back at Star Trek: Deep Space Nine
153314,The Roe's Room (1997),NA,1997,The Roe's Room
131062,20 Years After (2008),Drama,2008,20 Years After
131062,20 Years After (2008),Fantasy,2008,20 Years After
131062,20 Years After (2008),Sci-Fi,2008,20 Years After
191381,The Sand Storm (2014),Drama,2014,The Sand Storm
191381,The Sand Storm (2014),Sci-Fi,2014,The Sand Storm
135919,Bhoothnath Returns (2014),Comedy,2014,Bhoothnath Returns
135919,Bhoothnath Returns (2014),Drama,2014,Bhoothnath Returns
135919,Bhoothnath Returns (2014),Fantasy,2014,Bhoothnath Returns
135919,Bhoothnath Returns (2014),Horror,2014,Bhoothnath Returns
138184,Treehouse (2014),Horror,2014,Treehouse
138184,Treehouse (2014),Mystery,2014,Treehouse
138184,Treehouse (2014),Thriller,2014,Treehouse
3899,Circus (2000),Crime,2000,Circus
3899,Circus (2000),Drama,2000,Circus
3899,Circus (2000),Thriller,2000,Circus
121491,Off Beat (2004),Drama,2004,Off Beat
121491,Off Beat (2004),Romance,2004,Off Beat
226672,Archenemy (2020),Action,2020,Archenemy
226672,Archenemy (2020),Adventure,2020,Archenemy
174877,Color of the Ocean (2012),Drama,2012,Color of the Ocean
157735,Fury at Gunsight Pass (1956),NA,1956,Fury at Gunsight Pass
260385,Chompy & The Girls (2021),Comedy,2021,Chompy & The Girls
260385,Chompy & The Girls (2021),Horror,2021,Chompy & The Girls
214560,The Immortal (2019),Action,2019,The Immortal
214560,The Immortal (2019),Crime,2019,The Immortal
144210,Just Eat It: A Food Waste Story (2014),Documentary,2014,Just Eat It: A Food Waste Story
264964,Dreyfus Court Martial - Arrest Of Dreyfus (1899),NA,1899,Dreyfus Court Martial - Arrest Of Dreyfus
6523,Mr. Baseball (1992),Comedy,1992,Mr. Baseball
6523,Mr. Baseball (1992),Romance,1992,Mr. Baseball
250920,Going to America (2015),Comedy,2015,Going to America
250920,Going to America (2015),Drama,2015,Going to America
184349,Elsa & Fred (2005),Comedy,2005,Elsa & Fred
